"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,497,"Best motivation",https://www.youtube.com/watch?v=P2tCGyjUEf0,P2tCGyjUEf0,2025-12-23T14:03:00Z,00:14,"681,824","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/P2tCGyjUEf0/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,498,"THIS IS GM!!!!!!!!!!",https://www.youtube.com/watch?v=SidiyYJyXH4,SidiyYJyXH4,2025-12-22T17:35:00Z,20:05,"316,527","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS by : https://www.instagram.com/agmek.thumbnails",https://i.ytimg.com/vi/SidiyYJyXH4/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,499,"UNREAL SACRIFICE",https://www.youtube.com/watch?v=1d0_zL9TxM4,1d0_zL9TxM4,2025-12-22T14:33:00Z,01:57,"391,869","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/1d0_zL9TxM4/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,500,"I WON AGAIN I WON AGAIN I WON AGAIN I WON AGAIN I WON AGAIN",https://www.youtube.com/watch?v=wBnt5_3yu7Y,wBnt5_3yu7Y,2025-12-21T13:35:05Z,25:23,"269,923","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS by : https://www.instagram.com/agmek.thumbnails",https://i.ytimg.com/vi/wBnt5_3yu7Y/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,501,"YES YES YES YES YES!!!!!!",https://www.youtube.com/watch?v=lAFr20u-GoQ,lAFr20u-GoQ,2025-12-20T13:12:00Z,24:00,"274,243","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS: https://www.instagram.com/agmek.thumbnails/",https://i.ytimg.com/vi/lAFr20u-GoQ/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,502,"I WON I WON I WON I WONNNNNNNN",https://www.youtube.com/watch?v=0tkS64ZS7ug,0tkS64ZS7ug,2025-12-19T15:35:00Z,28:28,"404,662","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS: https://www.instagram.com/agmek.thumbnails/",https://i.ytimg.com/vi/0tkS64ZS7ug/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,503,"This is insanity",https://www.youtube.com/watch?v=m8JJ0cS7zjs,m8JJ0cS7zjs,2025-12-19T14:38:00Z,00:42,"713,682","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/m8JJ0cS7zjs/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,504,"3526 Elo: A Legendary Winning Streak",https://www.youtube.com/watch?v=k5DFobNBl2U,k5DFobNBl2U,2025-12-18T18:32:00Z,30:54,"323,966","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS: https://www.instagram.com/agmek.thumbnails/",https://i.ytimg.com/vi/k5DFobNBl2U/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,505,Hey,https://www.youtube.com/watch?v=nckgENiQFx8,nckgENiQFx8,2025-12-18T14:22:01Z,00:33,"559,591","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/nckgENiQFx8/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,506,"MAGNUS vs HIKARU: GENIUS 3400 ELO BATTLE",https://www.youtube.com/watch?v=21kPVSnM1uA,21kPVSnM1uA,2025-12-17T18:08:00Z,31:28,"408,349","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ Photos by Lennart Ootes: https://www.chessphotoshop.com/
➡️ THUMBNAILS: https://www.instagram.com/agmek.thumbnails/",https://i.ytimg.com/vi/21kPVSnM1uA/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,507,"PREDICTING THE FUTURE",https://www.youtube.com/watch?v=xq32Taq4XUc,xq32Taq4XUc,2025-12-17T17:25:00Z,00:26,"840,521","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/xq32Taq4XUc/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,508,"900s Are Insane | Chess Slowrun Episode 15",https://www.youtube.com/watch?v=pLKk7o8vQXs,pLKk7o8vQXs,2025-12-16T22:05:00Z,54:27,"677,317","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS: https://www.instagram.com/agmek.thumbnails/",https://i.ytimg.com/vi/pLKk7o8vQXs/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,509,"Road To GM Update",https://www.youtube.com/watch?v=KyF0dA_lvjY,KyF0dA_lvjY,2025-12-15T18:54:00Z,26:24,"314,254","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/KyF0dA_lvjY/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,510,"INSANE KING WALK",https://www.youtube.com/watch?v=Gt1d8deJ4j4,Gt1d8deJ4j4,2025-12-15T15:02:01Z,00:54,"669,904","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/Gt1d8deJ4j4/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,511,"800 ELO BEAT ME | Chess Slowrun Episode 14",https://www.youtube.com/watch?v=N9FMaFAJZFA,N9FMaFAJZFA,2025-12-14T14:00:40Z,58:38,"724,758","CHECK MY INSTAGRAM FOR MORE CONTENT: https://www.instagram.com/gothamchess/

Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️Get my BESTSELLER chess book for BEGINNER and INTERMEDIATE: https://sites.prh.com/gothamchessbook
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt

➡️ THUMBNAILS: https://www.instagram.com/agmek.thumbnails/",https://i.ytimg.com/vi/N9FMaFAJZFA/hqdefault.jpg,available
GothamChess,https://www.youtube.com/@gothamchess,UCQHX6ViZmPsWiYSFAyS0a3Q,512,"I Found My Wife's Phone",https://www.youtube.com/watch?v=RD141f_fJY4,RD141f_fJY4,2025-12-12T22:35:00Z,00:09,"2,278,521","Want to SKYROCKET your chess elo? Try Chessly: https://www.chessly.com 

➡️ Get my best-selling chess book: https://geni.us/gothamchess
➡️ Get Chess For Babies: https://geni.us/chessforbabies

➡️ My book in the UK and Europe: https://bit.ly/3qFqSf7
➡️ Mein Buch auf Deutsch: https://bit.ly/45fKt3R
➡️ Mi libro en Español: https://bit.ly/3Y5xaRx
➡️ Mon livre en français: https://bit.ly/3W9rQvQ
➡️ Il mio libro in italiano: https://amzn.to/3yY1Qfc
➡️ Το βιβλίο μου στα ελληνικά: https://bit.ly/3SitmdS
➡️ My book in ALL OTHER LANGUAGES: https://bit.ly/3YiagZd

➡️ Start Playing Chess FOR FREE: http://bit.ly/3Xa3EsB

➡️ Enjoy my videos? Donate Here : https://www.paypal.me/gothamchess

Email me your games: gothamletters@gmail.com
Business and Speaking Inquiries: Info@apollomasters.de

⭐️ Follow Me If You Are Amazing:
➡️ FACEBOOK:  https://www.facebook.com/gothamchessofficial
➡️ SNAP: https://www.snapchat.com/add/levy.rozman

➡️ INSTAGRAM: https://www.instagram.com/gothamchess/
➡️ TWITCH:  https://www.twitch.tv/gothamchess
➡️ TIKTOK: https://www.tiktok.com/@levyrozman
➡️ TWITTER: https://twitter.com/gothamchess
➡️ GOTHAM DISCORD:   https://discord.gg/f2ETqcWKdt",https://i.ytimg.com/vi/RD141f_fJY4/hqdefault.jpg,available
